uri,label,pageRank,influenced_out,influenced_in,influenced_total,almaMater_out,knownFor_out,notableWork_out,religion_out,ideology_out,field_in,almaMater_in,religion_in,ideology_in,fields,likely_religion_or_belief,likely_institution,likely_field_or_discipline
<http://dbpedia.org/resource/Malcolm_H._Chisholm>,Malcolm H. Chisholm,0.48869959334463164,1,1,2,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/MUMPS>,MUMPS,0.4883269632612397,3,4,7,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Hans_Jonas>,Hans Jonas,0.4880146661600265,12,5,17,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Abbas_Wasim_Efendi>,Abbas Wasim Efendi,0.4879574732031592,0,2,2,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Fraser_Stoddart>,Fraser Stoddart,0.487778342013889,0,4,4,2,6,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Jean_Bourgain>,Jean Bourgain,0.48765463008183246,2,4,6,1,5,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Werner_De_Bondt>,Werner De Bondt,0.4876039156378077,0,7,7,1,0,0,0,0,0,0,0,0,"[Behavioral finance, Behavioral economics]",false,false,false
<http://dbpedia.org/resource/Raku_(programming_language)>,Raku (programming language),0.48705491919418276,2,6,8,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Rae_Langton>,Rae Langton,0.4869598718783049,1,5,6,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Pierre_Hadot>,Pierre Hadot,0.48579603017762785,3,7,10,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Marcelo_Osvaldo_Magnasco>,Marcelo Osvaldo Magnasco,0.4854114422462436,0,0,0,1,3,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Chrysippus>,Chrysippus,0.48535237075161963,2,6,8,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Ágnes_Heller>,Ágnes Heller,0.4852772468807586,1,5,6,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Mortimer_J._Adler>,Mortimer J. Adler,0.4852298991513747,2,9,11,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Pope_Benedict_XVI>,Pope Benedict XVI,0.48481657650377935,0,4,4,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Belgium>,Belgium,0.48468750000000005,0,0,0,0,0,0,5,0,0,0,1,0,[],true,false,false
<http://dbpedia.org/resource/Wilfrid_Sellars>,Wilfrid Sellars,0.4843117907087001,19,9,28,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Edward_Bernays>,Edward Bernays,0.48402720292068974,0,4,4,0,6,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Maine_de_Biran>,Maine de Biran,0.48382926224399425,8,10,18,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Carmel_Humphries>,Carmel Humphries,0.4836250000000001,0,3,3,0,1,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Ivan_Sviták>,Ivan Sviták,0.4833949234019952,0,2,2,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Sean_McGrath_(philosopher)>,Sean McGrath (philosopher),0.4833700919763021,0,6,6,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Clive_Granger>,Clive Granger,0.48311549602716536,6,6,12,1,0,0,0,0,0,0,0,0,"[Financial economics, Econometrics]",false,false,false
<http://dbpedia.org/resource/R_(programming_language)>,R (programming language),0.4830412202701129,4,4,8,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Ursula_McConnel>,Ursula McConnel,0.48275870380642083,0,4,4,1,2,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Roman_Jakobson>,Roman Jakobson,0.4823319551247076,15,5,20,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Steve_Hanke>,Steve Hanke,0.4823002823517981,0,6,6,1,0,0,0,0,0,0,0,0,"[Financial economics, Monetary economics, International economics, Natural resource economics]",false,false,false
<http://dbpedia.org/resource/Christoph_Junghans>,Christoph Junghans,0.48229687500000007,0,0,0,1,1,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Emer_de_Vattel>,Emer de Vattel,0.48213665900159014,4,5,9,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Lasso_(programming_language)>,Lasso (programming language),0.48210457308916815,0,4,4,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Srinivasa_Ramanujan>,Srinivasa Ramanujan,0.48153547112422257,2,2,4,0,11,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Mikhail_Bakunin>,Mikhail Bakunin,0.4813959196108054,18,9,27,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Francis_Hutcheson_(philosopher)>,Francis Hutcheson (philosopher),0.4807842547890925,5,4,9,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Diego_Fusaro>,Diego Fusaro,0.48069091210433684,0,1,1,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Gianni_Vattimo>,Gianni Vattimo,0.4801348578568458,9,9,18,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Kabbalah>,Kabbalah,0.47958750000000006,3,0,3,0,0,0,0,0,0,0,1,0,[],true,false,false
<http://dbpedia.org/resource/Johann_Joachim_Winckelmann>,Johann Joachim Winckelmann,0.47954071648472685,11,3,14,1,1,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Pierre_Bayle>,Pierre Bayle,0.47937764213219763,16,4,20,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Martha_Nussbaum>,Martha Nussbaum,0.47934948819965845,7,8,15,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Ioke_(programming_language)>,Ioke (programming language),0.47928250311396153,0,4,4,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Herbert_Spencer>,Herbert Spencer,0.4792057596005916,44,10,54,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Aenesidemus>,Aenesidemus,0.4788660435762102,4,4,8,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Seraphim_Rose>,Seraphim Rose,0.4788038894280397,0,2,2,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Milan_Komar>,Milan Komar,0.4781140294266611,3,7,10,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Karl_Rudolphi>,Karl Rudolphi,0.47800046917695854,0,0,0,0,2,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Mohammad_Baba_As-Samasi>,Mohammad Baba As-Samasi,0.47799375,1,1,2,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Phoebus_Levene__Phoebus_Levine__1>,Phoebus Levene  Phoebus Levine  1,0.47781603990398236,0,2,2,0,2,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Marcel_van_Meerhaeghe>,Marcel van Meerhaeghe,0.47714634055312277,0,3,3,2,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Prolog>,Prolog,0.4768972980725872,20,3,23,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Heinrich_Johann_Nepomuk_von_Crantz>,Heinrich Johann Nepomuk von Crantz,0.47658481378274137,0,3,3,1,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Maurice_Kugler>,Maurice Kugler,0.4764799349746795,0,5,5,2,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Heinrich_Cornelius_Agrippa>,Heinrich Cornelius Agrippa,0.4763104606788163,0,2,2,1,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Jean-Philippe_Bouchaud>,Jean-Philippe Bouchaud,0.4760312798218642,0,4,4,1,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Mark_Twain>,Mark Twain,0.4758818407209016,1,3,4,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Eiffel_(programming_language)>,Eiffel (programming language),0.4756127407212294,12,3,15,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/ShEx>,ShEx,0.47530585707950884,1,3,4,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Francesco_Boldizzoni>,Francesco Boldizzoni,0.4752989947266375,0,3,3,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Syed_Ahmad_Khan>,Syed Ahmad Khan,0.4752351432934232,7,4,11,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Pierre_Charron>,Pierre Charron,0.47508286176781894,0,4,4,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Graham_Harman>,Graham Harman,0.47479906320737014,3,9,12,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Elaine_Hsiao>,Elaine Hsiao,0.47459375000000004,0,2,2,2,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Vladimir_Lossky>,Vladimir Lossky,0.474479724663295,0,2,2,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Bijan_Abdolkarimi>,Bijan Abdolkarimi,0.47437552901488356,0,5,5,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Jun_Tsuji>,Jun Tsuji,0.47427587737641574,2,6,8,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Panaetius>,Panaetius,0.47408909203535843,3,3,6,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Botrul_Dongak_Tenpai_Nyima>,Botrul Dongak Tenpai Nyima,0.47406766812102036,0,1,1,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Gendün_Chöphel>,Gendün Chöphel,0.47406766812102036,0,1,1,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Thubten_Chökyi_Dorje>,Thubten Chökyi Dorje,0.47406766812102036,0,1,1,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Lenn_E._Goodman>,Lenn E. Goodman,0.47384807268022033,0,7,7,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Hayashi_Razan>,Hayashi Razan,0.47352654755457363,3,2,5,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Emil_L._Smith>,Emil L. Smith,0.47345535714285725,1,2,3,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Stylus_(stylesheet_language)>,Stylus (stylesheet language),0.4728914614721522,0,3,3,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Abu_Zayd_al-Balkhi>,Abu Zayd al-Balkhi,0.47287854857908557,6,3,9,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Rexx>,Rexx,0.47235566341670376,2,4,6,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Marc_Lavoie>,Marc Lavoie,0.4720626755882839,1,8,9,1,0,0,0,0,0,0,0,0,[Economics],false,false,false
<http://dbpedia.org/resource/TRS-80_Level_II_BASIC>,TRS-80 Level II BASIC,0.4718757960327382,0,1,1,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Jean_Bricmont>,Jean Bricmont,0.471604076376323,0,1,1,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Miranda_(programming_language)>,Miranda (programming language),0.47084102469873845,6,5,11,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Giovanni_Reale>,Giovanni Reale,0.4708104919051626,0,8,8,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/John_Perry_(philosopher)>,John Perry (philosopher),0.4704509660727801,1,4,5,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Jack_Amariglio>,Jack Amariglio,0.4702426961055313,0,7,7,3,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Carlo_Penco>,Carlo Penco,0.4699807513143307,0,3,3,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Elizabeth_Grosz>,Elizabeth Grosz,0.4696895963276618,0,6,6,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/L._Harold_DeWolf>,L. Harold DeWolf,0.4696272730560695,0,2,2,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Willard_Van_Orman_Quine>,Willard Van Orman Quine,0.4694548007701044,25,8,33,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Emilie_Snethlage>,Emilie Snethlage,0.4692532176659136,0,3,3,1,1,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Qing_dynasty>,Qing dynasty,0.4687500000000001,0,0,0,0,0,0,10,0,0,0,0,1,[],false,false,false
<http://dbpedia.org/resource/Grand_River_Academy>,Grand River Academy,0.46875000000000006,0,0,0,0,0,0,1,0,0,3,0,0,[],false,false,false
<http://dbpedia.org/resource/Nikolai_Korotkov>,Nikolai Korotkov,0.46875000000000006,0,0,0,1,1,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Bosniaks_in_Kosovo>,Bosniaks in Kosovo,0.46875000000000006,0,0,0,0,0,0,1,0,0,0,0,3,[],false,false,false
"<http://dbpedia.org/resource/St._Joseph's_Institution,_Singapore>","St. Joseph's Institution, Singapore",0.46875000000000006,0,0,0,0,0,0,2,0,0,3,0,0,[],false,false,false
<http://dbpedia.org/resource/Japetus_Steenstrup>,Japetus Steenstrup,0.46875000000000006,0,3,3,1,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Mon_people>,Mon people,0.46875000000000006,0,0,0,0,0,0,1,0,0,0,0,3,[],false,false,false
<http://dbpedia.org/resource/Uruguay>,Uruguay,0.46875000000000006,0,0,0,0,0,0,4,0,0,0,0,1,[],false,false,false
<http://dbpedia.org/resource/Libuše_Dušková>,Libuše Dušková,0.46875000000000006,0,3,3,1,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Colombia>,Colombia,0.46875000000000006,0,0,0,0,0,0,4,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Michelangelo>,Michelangelo,0.46875000000000006,2,0,2,0,0,5,0,0,0,0,0,0,"[Architecture, Painting, Sculpture, Poetry]",false,false,false
<http://dbpedia.org/resource/Wright_brothers>,Wright brothers,0.46875000000000006,0,0,0,0,3,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Indigenous_Australians>,Indigenous Australians,0.46875000000000006,0,0,0,0,0,0,3,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Eric_R._Bittner>,Eric R. Bittner,0.46875000000000006,0,0,0,2,1,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Hilton_College_(South_Africa)>,Hilton College (South Africa),0.46875000000000006,0,0,0,0,0,0,1,0,0,3,0,0,[],false,false,false
<http://dbpedia.org/resource/Albanians_in_Serbia>,Albanians in Serbia,0.46875000000000006,0,0,0,0,0,0,2,0,0,0,0,3,[],false,false,false
<http://dbpedia.org/resource/JoAnne_Flynn>,JoAnne Flynn,0.46875000000000006,0,2,2,2,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Māori_people>,Māori people,0.46875000000000006,0,0,0,0,0,0,4,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Leonard_L._Northrup_Jr.>,Leonard L. Northrup Jr.,0.46875000000000006,0,3,3,3,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Adolpho_Ducke>,Adolpho Ducke,0.46875000000000006,1,2,3,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Ofori_Panin_Senior_High_School>,Ofori Panin Senior High School,0.46875000000000006,0,0,0,0,0,0,1,0,0,3,0,0,[],false,false,false
<http://dbpedia.org/resource/Prem_Saran_Satsangi>,Prem Saran Satsangi,0.46875000000000006,0,3,3,4,1,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Italian_diaspora>,Italian diaspora,0.46875000000000006,0,0,0,0,0,0,1,0,0,0,0,3,[],false,false,false
<http://dbpedia.org/resource/Aromanians>,Aromanians,0.46875000000000006,0,0,0,0,0,0,1,0,0,0,0,3,[],false,false,false
<http://dbpedia.org/resource/King's_College_School>,King's College School,0.46875000000000006,0,0,0,0,0,0,1,0,0,4,0,0,[],false,false,false
<http://dbpedia.org/resource/Antonina_Roll-Mecak>,Antonina Roll-Mecak,0.46875000000000006,0,1,1,2,0,0,0,0,0,0,0,0,[],false,false,false
"<http://dbpedia.org/resource/S._Thomas'_College,_Gurutalawa>","S. Thomas' College, Gurutalawa",0.46875000000000006,0,0,0,0,0,0,1,0,0,3,0,0,[],false,false,false
<http://dbpedia.org/resource/Abd_al-Hussein_al-Hilli>,Abd al-Hussein al-Hilli,0.46875000000000006,1,3,4,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Byzantine_Empire>,Byzantine Empire,0.46875000000000006,1,0,1,0,0,0,6,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Karl_Wilhelm_Gottlob_Kastner>,Karl Wilhelm Gottlob Kastner,0.46867441146990263,0,0,0,1,1,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Roman_Ingarden>,Roman Ingarden,0.46848975337429677,8,6,14,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Frank_Cameron_Jackson>,Frank Cameron Jackson,0.4684733622076611,2,1,3,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Shiraz_Minwalla>,Shiraz Minwalla,0.46844305555555565,0,1,1,2,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Jur_P._van_den_Berg>,Jur P. van den Berg,0.4681938197160598,0,4,4,2,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Caja_project>,Caja project,0.4681267196241183,0,1,1,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/John_Rainwater>,John Rainwater,0.46792104943485335,1,3,4,0,2,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Johannes_Baptista_Montanus>,Johannes Baptista Montanus,0.46779027627753816,1,1,2,0,1,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Robert_Brandom>,Robert Brandom,0.4674435069662717,6,12,18,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Andrés_Manuel_del_Río>,Andrés Manuel del Río,0.4670707627232143,0,4,4,1,1,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Marcel_Gauchet>,Marcel Gauchet,0.46692792878320777,1,7,8,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Jane_Bennett_(political_theorist)>,Jane Bennett (political theorist),0.4667449231140033,0,8,8,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/ECL_(data-centric_programming_language)>,ECL (data-centric programming language),0.46654411627927456,0,6,6,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Adam_Weishaupt>,Adam Weishaupt,0.4657300993802502,2,4,6,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Emil_Kraepelin>,Emil Kraepelin,0.4650977677129332,4,4,8,3,2,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Diego_Bubbio>,Diego Bubbio,0.4648107260507164,0,4,4,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/P._D._Ouspensky>,P. D. Ouspensky,0.4643671875,1,1,2,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Iravatham_Mahadevan>,Iravatham Mahadevan,0.46396875000000004,0,3,3,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/T._V._Mahalingam>,T. V. Mahalingam,0.46396875000000004,0,3,3,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Occupy_movement>,Occupy movement,0.4638769906159899,0,1,1,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/ECMAScript>,ECMAScript,0.4637319628778699,1,10,11,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Geometric_measure_theory>,Geometric measure theory,0.46355080353735195,0,1,1,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Xtend>,Xtend,0.463517265565051,0,5,5,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Radicales_K>,Radicales K,0.4634528974158678,0,0,0,0,0,0,0,4,0,0,0,3,[],false,false,false
<http://dbpedia.org/resource/Melvin_Seeman>,Melvin Seeman,0.46343919248637705,0,4,4,2,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Pythagoras>,Pythagoras,0.46304968750000003,14,5,19,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Othmar_Spann>,Othmar Spann,0.4621706556029575,5,1,6,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Ursula_Franklin>,Ursula Franklin,0.4620438520335682,0,5,5,2,4,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Thomas_Edison>,Thomas Edison,0.46192746629813614,1,1,2,0,20,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Peter_Sarnak>,Peter Sarnak,0.4615754139243938,0,3,3,2,1,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Gerolamo_Cardano>,Gerolamo Cardano,0.4610964532936232,9,3,12,1,2,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Jakob_Böhme>,Jakob Böhme,0.4609968259211549,9,3,12,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/ZPE_Programming_Environment>,ZPE Programming Environment,0.4609855099060174,0,7,7,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Johannes_Trithemius>,Johannes Trithemius,0.4605201385516549,1,4,5,1,1,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/John_Bonvillian>,John Bonvillian,0.46016618199112386,0,4,4,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Bertram_Schefold>,Bertram Schefold,0.4600912226319824,0,2,2,4,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Epicurus>,Epicurus,0.460049075082018,25,7,32,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Norris_Bradbury>,Norris Bradbury,0.46000972269403206,0,0,0,2,1,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Marvin_Zuckerman__Marvin_Zuckerman__1>,Marvin Zuckerman  Marvin Zuckerman  1,0.4595487260328202,0,4,4,1,3,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Al-Khazini>,Al-Khazini,0.45928087906385995,4,3,7,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Anatol_Zhabotinsky>,Anatol Zhabotinsky,0.4591875,0,1,1,0,1,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Anis_Ahmad>,Anis Ahmad,0.4591875,1,2,3,2,0,0,0,0,0,0,0,0,"[Comparative religion, Fiqh, Modern Islamic Movements]",false,false,false
<http://dbpedia.org/resource/Johann_Friedrich_Pfaff>,Johann Friedrich Pfaff,0.45906740755613956,0,0,0,1,5,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Theophilos_Kairis>,Theophilos Kairis,0.4587344580225097,1,5,6,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/PostScript>,PostScript,0.45870676130527943,2,4,6,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/George_Vernadsky>,George Vernadsky,0.4586406782823248,0,1,1,3,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Mircea_Eliade>,Mircea Eliade,0.4585809703371323,2,2,4,0,0,0,0,0,0,0,0,0,[],false,false,false
